folio_hash,estatus_pago,mes_ingreso_factura,tipo_suministro,region,tipo_dispositivo,coordinacion_administrativa,estado,municipio,fecha_instalacion,dias_pagar_junio,dias_pendientes,monto_reactivacion_mes_pausa,dias_mes,precio_unitario,precio_por_dia,dias_facturar,reactivacion_marzo,reactivacion_abril,reactivacion_mayo,reactivacion_junio,renta_junio_total,iva_16,total
F-C3D4E425B6,PAUSADO (JUNIO 2026),OCT_24,,1,Monitor 24 pulgadas,FEMDH,CIUDAD DE MEXICO,CUAUHTEMOC,28/06/2024,15,15,,30,$91.12,$3.04,15,$-,$-,$-,$-,$45.56,$7.29,$52.85
F-BC8C883190,PAUSADO (JUNIO 2026),SEP_COMP_24,BAJO DEMANDA,1,Monitor 24 pulgadas,CA_FEMDH,CIUDAD DE MEXICO,MIGUEL HIDALGO,13/03/2024,15,15,,30,$91.12,$3.04,15,$-,$-,$-,$-,$45.56,$7.29,$52.85
F-BFC58AD6BB,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,1,Computadora Portatil Estandar,SA_MOR,MORELOS,CUERNAVACA,07/12/2023,,,,30,$664.99,$22.17,30,$-,$-,$-,$-,$664.99,$106.40,$771.39
F-09C1F4E47E,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,CGSP,CIUDAD DE MEXICO,CUAUHTEMOC,14/04/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-2088E2936A,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,1,Teclado y raton inalambricos,CA_FEMDH,CIUDAD DE MEXICO,CUAUHTEMOC,13/03/2024,,,,30,$29.68,$0.99,30,$-,$-,$-,$-,$29.68,$4.75,$34.43
F-2196102760,AUTORIZADO,JULIO_25,BAJO DEMANDA,1,Monitor 24 pulgadas,SA_PUE,PUEBLA,PUEBLA,11/06/2025,,,,30,$91.12,$3.04,30,$-,$-,$-,$-,$91.12,$14.58,$105.70
F-2FC8046B72,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,1,Monitor 24 pulgadas,SA_TLAX,TLAXCALA,TLAXCALA,15/12/2023,,,,30,$91.12,$3.04,30,$-,$-,$-,$-,$91.12,$14.58,$105.70
F-EAD90DE77E,PAUSADO (JUNIO 2026),SEP_COMP_24,BAJO DEMANDA,1,Monitor 24 pulgadas,CA_FEMDH,CIUDAD DE MEXICO,CUAUHTEMOC,13/03/2024,15,15,,30,$91.12,$3.04,15,$-,$-,$-,$-,$45.56,$7.29,$52.85
F-BD26A47226,AUTORIZADO,OCT_24,,1,Teclado y raton inalambricos,SA_OAX,OAXACA,SAN BARTOLO COYOTEPEC,22/04/2024,,,,30,$29.68,$0.99,30,$-,$-,$-,$-,$29.68,$4.75,$34.43
F-085BBFB9C4,PAUSADO (MAYO 2026),FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,FEMDO,CIUDAD DE MEXICO,CUAUHTEMOC,06/03/2023,,5,,30,$607.34,$20.24,0,-,-,-,,$-,$-,$-
F-F225CBCDBD,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora Portatil Estandar,CGSP,JALISCO,GUADALAJARA,17/04/2023,,,,30,$664.99,$22.17,30,$-,$-,$-,$-,$664.99,$106.40,$771.39
F-424336091E,PAUSADO (JUNIO 2026),SEP_COMP_24,BAJO DEMANDA,2,Monitor 24 pulgadas,SA_TAB,TABASCO,CARDENAS,04/12/2023,19,11,,30,$91.12,$3.04,19,$-,$-,$-,$-,$57.71,$9.23,$66.94
F-C5E9A1BEB6,AUTORIZADO,NOV_24,,1,Teclado y raton inalambricos,CDMX,CIUDAD DE MEXICO,CUAUHTEMOC,31/05/2024,,,,30,$29.68,$0.99,30,$-,$-,$-,$-,$29.68,$4.75,$34.43
F-28E5AD1FDE,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,1,Teclado y raton inalambricos,SA_NL,NUEVO LEON,GENERAL ESCOBEDO,29/01/2024,,,,30,$29.68,$0.99,30,$-,$-,$-,$-,$29.68,$4.75,$34.43
F-E8411805AF,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,DGRMSG,CIUDAD DE MEXICO,CUAUHTEMOC,16/03/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-2E0AFA1B04,AUTORIZADO,ENERO_25,,1,Monitor 24 pulgadas,FEMDO,CIUDAD DE MEXICO,CUAUHTEMOC,03/12/2024,,,,30,$91.12,$3.04,30,$-,$-,$-,$-,$91.12,$14.58,$105.70
F-B9D703D544,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,1,Computadora Portatil Estandar,DGRHO,CIUDAD DE MEXICO,CUAUHTEMOC,08/01/2024,,,,30,$664.99,$22.17,30,$-,$-,$-,$-,$664.99,$106.40,$771.39
F-0CF507203D,DEVOLUCION (FRACCION DE SALIDA),FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,DGSI,CIUDAD DE MEXICO,MIGUEL HIDALGO,31/03/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-85FEEDF434,AUTORIZADO (RESG ACT PENDIENTE X PROVEEDOR),ENERO_25,,1,Teclado y raton inalambricos,FECOR,CIUDAD DE MEXICO,ALVARO OBREGON,22/01/2024,,,,30,$29.68,$0.99,30,$-,$-,$-,$-,$29.68,$4.75,$34.43
F-55675DA525,AUTORIZADO,FEB-MAY_23,FASE INICIAL,2,Computadora de Escritorio Estandar,SA_BCS,BAJA CALIFORNIA SUR,LA PAZ,26/04/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-31010CD4CB,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora Portatil Estandar,UISPPA,CIUDAD DE MEXICO,CUAUHTEMOC,21/03/2023,,,,30,$664.99,$22.17,30,$-,$-,$-,$-,$664.99,$106.40,$771.39
F-58F149F6F4,PAUSADO (MAYO 2026),ENERO_25,,1,Teclado y raton inalambricos,FECOR,CIUDAD DE MEXICO,ALVARO OBREGON,22/01/2024,,11,,30,$29.68,$0.99,0,-,-,-,,$-,$-,$-
F-C42A7003FD,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora Portatil Estandar,FEMDH,CIUDAD DE MEXICO,CUAUHTEMOC,22/03/2023,,,,30,$664.99,$22.17,30,$-,$-,$-,$-,$664.99,$106.40,$771.39
F-F4305B3141,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,PFM,CIUDAD DE MEXICO,MIGUEL HIDALGO,27/03/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-804FBD54A0,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora Portatil Estandar,SA_SLP,SAN LUIS POTOSI,SAN LUIS POTOSI,15/05/2023,,,,30,$664.99,$22.17,30,$-,$-,$-,$-,$664.99,$106.40,$771.39
F-32E316EB98,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,CGSP,CIUDAD DE MEXICO,CUAUHTEMOC,29/05/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-1479A56DD0,PAUSADO (MAYO 2026),JUNIO_25,BAJO DEMANDA,1,Computadora Portatil Estandar,INACIPE,CIUDAD DE MEXICO,TLALPAN,02/05/2025,,12,,30,$664.99,$22.17,0,-,-,-,,$-,$-,$-
F-AEA25DDDAC,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,1,Computadora Portatil Estandar,CDMX,CIUDAD DE MEXICO,CUAUHTEMOC,21/03/2024,,,,30,$664.99,$22.17,30,$-,$-,$-,$-,$664.99,$106.40,$771.39
F-B34A8CD7EA,AUTORIZADO,FEB-MAY_23,FASE INICIAL,2,Computadora de Escritorio Estandar,SA_HGO,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,29/03/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-B436F8846E,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,SA_TAB,TABASCO,CENTRO,18/04/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-4534EC144D,AUTORIZADO,ENERO_25,,1,Teclado y raton inalambricos,SA_EDOMEX,MEXICO,TOLUCA,25/04/2024,,,,30,$29.68,$0.99,30,$-,$-,$-,$-,$29.68,$4.75,$34.43
F-13723D17AA,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,PFM,CIUDAD DE MEXICO,MIGUEL HIDALGO,29/05/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-08541103AE,PAUSADO (JUNIO 2026),FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,SA_CDMX,CIUDAD DE MEXICO,GUSTAVO A. MADERO,04/05/2023,26,4,,30,$607.34,$20.24,26,$-,$-,$-,$-,$526.36,$84.22,$610.58
F-C7A2F28A00,AUTORIZADO (RESG ACT PENDIENTE X PROVEEDOR),ENERO_25,,1,Memoria RAM Escritorio (32 GB),UCS,CIUDAD DE MEXICO,CUAUHTEMOC,26/11/2024,,,,30,$48.85,$1.63,30,$-,$-,$-,$-,$48.85,$7.82,$56.67
F-17A8736BE0,AUTORIZADO,MARZO_25,,1,Computadora Portatil Estandar,INACIPE,CIUDAD DE MEXICO,TLALPAN,13/03/2025,,,,30,$664.99,$22.17,30,$-,$-,$-,$-,$664.99,$106.40,$771.39
F-7C55C5F540,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,SA_EDOMEX,ESTADO DE MEXICO,NAUCALPAN DE JUAREZ,13/04/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-8F8DA6AF19,AUTORIZADO,OCTUBRE_25,BAJO DEMANDA,1,Teclado y raton inalambricos,SA_PUE,PUEBLA,PUEBLA,09/10/2025,,,,30,$29.68,$0.99,30,$-,$-,$-,$-,$29.68,$4.75,$34.43
F-8A9F2D9176,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,1,Computadora de Escritorio Estandar,CGSP,GUERRERO,CHILPANCINGO DE LOS BRAVO,04/12/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-8A179DFF4F,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora Portatil Estandar,SA_QRO,QUERETARO,SAN JUAN DEL RIO,26/04/2023,,,,30,$664.99,$22.17,30,$-,$-,$-,$-,$664.99,$106.40,$771.39
F-67A62E7AB7,PAUSADO (MAYO 2026),NOV_24,,1,Monitor 24 pulgadas,CA_FEMDH,CIUDAD DE MEXICO,MIGUEL HIDALGO,13/03/2024,,9,,30,$91.12,$3.04,0,-,-,-,,$-,$-,$-
F-F882F9AC96,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,1,Teclado y raton inalambricos,SA_COAH,COAHUILA,TORREON,11/12/2023,,,,30,$29.68,$0.99,30,$-,$-,$-,$-,$29.68,$4.75,$34.43
F-04CCEB7093,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,2,Monitor 24 pulgadas,SA_CHIH,CHIHUAHUA,JUAREZ,06/12/2023,,,,30,$91.12,$3.04,30,$-,$-,$-,$-,$91.12,$14.58,$105.70
F-D4BC9A6BA1,PAUSADO (JUNIO 2026),FEB-MAY_23,FASE INICIAL,1,Computadora Portatil Estandar,FEMDH,CIUDAD DE MEXICO,CUAUHTEMOC,31/03/2023,29,1,,30,$664.99,$22.17,29,$-,$-,$-,$-,$642.82,$102.85,$745.68
F-0FA8D12F36,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,FEMDH,CIUDAD DE MEXICO,CUAUHTEMOC,29/03/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-7ED80F7748,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,CECC,CIUDAD DE MEXICO,CUAUHTÉMOC,28/04/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-04055B4CB6,AUTORIZADO,,BAJO DEMANDA,1,Computadora Portatil Estandar,UISPPA,CIUDAD DE MEXICO,CUAUHTEMOC,28/09/2023,,,,30,$664.99,$22.17,30,$-,$-,$-,$-,$664.99,$106.40,$771.39
F-2DFA195066,DEVOLUCION (FRACCION DE SALIDA),FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,DGSI,CIUDAD DE MEXICO,MIGUEL HIDALGO,30/03/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-365BADAE7A,AUTORIZADO,FEB-MAY_23,FASE INICIAL,3,Computadora de Escritorio Estandar,SA_BC,BAJA CALIFORNIA,TIJUANA,05/05/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-56DE233F10,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,3,Monitor 24 pulgadas,SA_SON,SONORA,CAJEME,17/01/2024,,,,30,$91.12,$3.04,30,$-,$-,$-,$-,$91.12,$14.58,$105.70
F-89030DA6C8,DEVOLUCION (FRACCION DE SALIDA),SEP_COMP_24,BAJO DEMANDA,1,Monitor 24 pulgadas,CA_FEMDH,CIUDAD DE MEXICO,CUAUHTEMOC,13/03/2024,,,,30,$91.12,$3.04,4,$-,$-,$-,$-,$12.15,$1.94,$14.09
F-D9B1CABB41,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,FECOC,CIUDAD DE MEXICO,CUAUHTÉMOC,04/04/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-DA3E3ED59F,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora Portatil Estandar,SA_JAL,JALISCO,GUADALAJARA,24/04/2023,,,,30,$664.99,$22.17,30,$-,$-,$-,$-,$664.99,$106.40,$771.39
F-793EBF0B87,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,DGSA,CIUDAD DE MEXICO,VENUSTIANO CARRANZA,21/02/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-5DC5A1D851,PAUSADO (JUNIO 2026),ABRIL_25,BAJO DEMANDA,1,Teclado y raton inalambricos,FEMDH,CIUDAD DE MEXICO,CUAUHTEMOC,10/02/2025,29,1,,30,$29.68,$0.99,29,$-,$-,$-,$-,$28.69,$4.59,$33.28
F-7FC04E5AF5,PAUSADO (JUNIO 2026),FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,FEMDH,CIUDAD DE MEXICO,CUAUHTEMOC,04/04/2023,16,14,,30,$607.34,$20.24,16,$-,$-,$-,$-,$323.91,$51.83,$375.74
F-A2857BDF5F,DEVOLUCION (FRACCION DE SALIDA),FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,FEMDH,CIUDAD DE MEXICO,CUAUHTEMOC,30/03/2023,,,,30,$607.34,$20.24,17,$-,$-,$-,$-,$344.16,$55.07,$399.22
F-D5E39F6169,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,FEMCC,CIUDAD DE MEXICO,CUAUHTÉMOC,22/03/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-6BADEAFBB1,PAUSADO (JUNIO 2026),SEP_COMP_24,BAJO DEMANDA,1,Teclado y raton inalambricos,SA_SON,SONORA,HERMOSILLO,05/01/2024,20,10,,30,$29.68,$0.99,20,$-,$-,$-,$-,$19.79,$3.17,$22.95
F-D295483E20,AUTORIZADO,FEB-MAY_23,FASE INICIAL,2,Computadora de Escritorio Estandar,SA_CHIS,CHIAPAS,TAPACHULA,08/05/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-FDEA83117A,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,SA_SLP,SAN LUIS POTOSI,SAN LUIS POTOSÍ,04/05/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-BAB16A7E26,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,1,Teclado y raton inalambricos,FEAIN,CIUDAD DE MEXICO,ALVARO OBREGON,09/05/2024,,,,30,$29.68,$0.99,30,$-,$-,$-,$-,$29.68,$4.75,$34.43
F-0E9653BF51,AUTORIZADO,FEB-MAY_23,FASE INICIAL,2,Computadora Portatil Estandar,SA_HGO,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,30/03/2023,,,,30,$664.99,$22.17,30,$-,$-,$-,$-,$664.99,$106.40,$771.39
F-97D77C4DB2,DEVOLUCION (FRACCION DE SALIDA),FEB-MAY_23,FASE INICIAL,2,Computadora de Escritorio Estandar,SA_GRO,GUERRERO,ACAPULCO DE JUAREZ,09/05/2023,,,,30,$607.34,$20.24,4,$-,$-,$-,$-,$80.98,$12.96,$93.94
F-12F3E00C4F,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,SA_MICH,MICHOACAN,MORELIA,19/04/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-7334495050,PAUSADO (JUNIO 2026),SEP_COMP_24,BAJO DEMANDA,2,Computadora Portatil Estandar,SA_TAB,TABASCO,CARDENAS,04/12/2023,19,11,,30,$664.99,$22.17,19,$-,$-,$-,$-,$421.16,$67.39,$488.55
F-879D6D6B76,AUTORIZADO,FEBRERO_25,,1,Computadora Portatil Estandar,CFPF,CIUDAD DE MEXICO,CUAUHTEMOC,30/12/2024,,,,30,$664.99,$22.17,30,$-,$-,$-,$-,$664.99,$106.40,$771.39
F-0EDE41DEBC,AUTORIZADO,MAYO_2026,BAJO DEMANDA,1,Monitor 24 pulgadas,UEPT,CIUDAD DE MEXICO,CUAUHTEMOC,07/04/2026,,,,30,$91.12,$3.04,30,$-,$-,$-,$-,$91.12,$14.58,$105.70
F-9C22FE0A8E,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,1,Monitor 24 pulgadas,SA_TAMPS,TAMAULIPAS,REYNOSA,08/12/2023,,,,30,$91.12,$3.04,30,$-,$-,$-,$-,$91.12,$14.58,$105.70
F-F394631DF0,AUTORIZADO,ENERO_25,,1,Monitor 24 pulgadas,SA_EDOMEX,MEXICO,TOLUCA,25/04/2024,,,,30,$91.12,$3.04,30,$-,$-,$-,$-,$91.12,$14.58,$105.70
F-6F53CEB335,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora Portatil Estandar,SA_CDMX,CIUDAD DE MEXICO,XOCHIMILCO,14/04/2023,,,,30,$664.99,$22.17,30,$-,$-,$-,$-,$664.99,$106.40,$771.39
F-C25343243F,AUTORIZADO,,"""776""_INICIAL",1,Computadora de Escritorio Estandar,PFM,CIUDAD DE MEXICO,MIGUEL HIDALGO,12/07/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-DF45315998,AUTORIZADO,FEB-MAY_23,FASE INICIAL,3,Computadora de Escritorio Estandar,SA_SON,SONORA,CAJEME,08/05/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-CB772C8E59,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,3,Computadora Portatil Estandar,SA_OAX,OAXACA,SALINA CRUZ,21/09/2023,,,,30,$664.99,$22.17,30,$-,$-,$-,$-,$664.99,$106.40,$771.39
F-E3B6E6B76E,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,FEMDO,CIUDAD DE MEXICO,CUAUHTEMOC,27/04/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-516432F81B,PAUSADO (MAYO 2026),FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,FEMDO,CIUDAD DE MEXICO,CUAUHTEMOC,11/04/2023,,9,,30,$607.34,$20.24,0,-,-,-,,$-,$-,$-
F-1B28027E7B,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,1,Monitor 24 pulgadas,SA_MICH,MICHOACAN,MORELIA,12/12/2023,,,,30,$91.12,$3.04,30,$-,$-,$-,$-,$91.12,$14.58,$105.70
F-BED5697768,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,1,Monitor 24 pulgadas,SA_SON,SONORA,HERMOSILLO,11/01/2024,,,,30,$91.12,$3.04,30,$-,$-,$-,$-,$91.12,$14.58,$105.70
F-CC71F9A50B,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,3,Teclado y raton inalambricos,SA_OAX,OAXACA,SALINA CRUZ,21/09/2023,,,,30,$29.68,$0.99,30,$-,$-,$-,$-,$29.68,$4.75,$34.43
F-B8D3A85649,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,1,Monitor 24 pulgadas,SA_NL,NUEVO LEON,GUADALUPE,16/01/2024,,,,30,$91.12,$3.04,30,$-,$-,$-,$-,$91.12,$14.58,$105.70
F-3FD0F0A34B,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,1,Teclado y raton inalambricos,SA_SLP,SAN LUIS POTOSI,SAN LUIS POTOSI,19/02/2024,,,,30,$29.68,$0.99,30,$-,$-,$-,$-,$29.68,$4.75,$34.43
F-5933DAA7C9,PAUSADO (JUNIO 2026),FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,DGRMSG,CIUDAD DE MEXICO,CUAUHTÉMOC,15/03/2023,26,4,,30,$607.34,$20.24,26,$-,$-,$-,$-,$526.36,$84.22,$610.58
F-CCCED5C06E,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,CFSPC,CIUDAD DE MEXICO,CUAUHTÉMOC,13/04/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-B61686BFA1,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,SA_TAMPS,TAMAULIPAS,VICTORIA,10/05/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-C1718ADB0B,PAUSADO (MAYO 2026),FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,PFM,CIUDAD DE MEXICO,MIGUEL HIDALGO,05/04/2023,,24,,30,$607.34,$20.24,0,-,-,-,,$-,$-,$-
F-D44B8B02DA,DEVOLUCION (FRACCION DE SALIDA),FEB-MAY_23,FASE INICIAL,1,Computadora Portatil Estandar,SA_QRO,QUERETARO,QUERETARO,13/04/2023,,,,30,$664.99,$22.17,18,$-,$-,$-,$-,$398.99,$63.84,$462.83
F-099E91B2F6,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,1,Monitor 24 pulgadas,SA_TAMPS,TAMAULIPAS,REYNOSA,07/12/2023,,,,30,$91.12,$3.04,30,$-,$-,$-,$-,$91.12,$14.58,$105.70
F-4FD32A45CC,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,1,Monitor 24 pulgadas,SA_EDOMEX,MEXICO,TEXCOCO,31/01/2024,,,,30,$91.12,$3.04,30,$-,$-,$-,$-,$91.12,$14.58,$105.70
F-8772E673D7,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora Portatil Estandar,FECOC,CIUDAD DE MEXICO,CUAUHTÉMOC,31/03/2023,,,,30,$664.99,$22.17,30,$-,$-,$-,$-,$664.99,$106.40,$771.39
F-F258D237F8,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,UDET,CIUDAD DE MEXICO,CUAUHTÉMOC,10/03/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-3D9C48124A,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,PFM,CIUDAD DE MEXICO,MIGUEL HIDALGO,22/05/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-9CA24D6BA2,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,2,Monitor 24 pulgadas,SA_CHIH,CHIHUAHUA,JUAREZ,08/12/2023,,,,30,$91.12,$3.04,30,$-,$-,$-,$-,$91.12,$14.58,$105.70
F-43F0D8E672,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,2,Teclado y raton inalambricos,SA_CHIH,CHIHUAHUA,JUAREZ,06/12/2023,,,,30,$29.68,$0.99,30,$-,$-,$-,$-,$29.68,$4.75,$34.43
F-0863361B54,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,FECOR,CIUDAD DE MEXICO,CUAUHTEMOC,17/03/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-7E0A42694A,AUTORIZADO,ENERO_25,,1,Teclado y raton inalambricos,CFPF,CIUDAD DE MEXICO,CUAUHTEMOC,30/12/2024,,,,30,$29.68,$0.99,30,$-,$-,$-,$-,$29.68,$4.75,$34.43
F-2E07C2E8E1,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,2,Computadora Portatil Estandar,SA_NAY,NAYARIT,BAHIA DE BANDERAS,07/02/2024,,,,30,$664.99,$22.17,30,$-,$-,$-,$-,$664.99,$106.40,$771.39
F-521E962230,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,1,Computadora de Escritorio Estandar,CA_CFPF,CIUDAD DE MEXICO,CUAUHTEMOC,15/04/2024,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-5117F65AC6,AUTORIZADO,,"""776""_INICIAL",1,Computadora de Escritorio Estandar,PFM,CIUDAD DE MEXICO,MIGUEL HIDALGO,17/07/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-212AB0BCA5,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,SA_CDMX,CIUDAD DE MEXICO,CUAUHTÉMOC,13/04/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-BEB2D72E4C,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora de Escritorio Estandar,DGRHO,CIUDAD DE MEXICO,CUAUHTÉMOC,12/04/2023,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-FB5E019D4E,AUTORIZADO,NOV_24,,1,Computadora de Escritorio Estandar,PFM,AGUASCALIENTES,AGUASCALIENTES,20/09/2024,,,,30,$607.34,$20.24,30,$-,$-,$-,$-,$607.34,$97.17,$704.51
F-407410F408,AUTORIZADO,SEP_COMP_24,BAJO DEMANDA,1,Teclado y raton inalambricos,CA_FEMDH,CIUDAD DE MEXICO,CUAUHTEMOC,13/03/2024,,,,30,$29.68,$0.99,30,$-,$-,$-,$-,$29.68,$4.75,$34.43
F-ED1082B920,AUTORIZADO,FEB-MAY_23,FASE INICIAL,1,Computadora Portatil Estandar,FECOC,CIUDAD DE MEXICO,CUAUHTÉMOC,29/03/2023,,,,30,$664.99,$22.17,30,$-,$-,$-,$-,$664.99,$106.40,$771.39
